prompt,name,problem_type,language,parallelism_model,temperature,top_p,do_sample,max_new_tokens,prompted,generated_output,did_build,is_source_valid,best_sequential_runtime,output_idx,virtual_memory_used,max_gpu_memory_usage,max_gpu_utilization,average_gpu_memory_usage,average_gpu_utilization,generation_times,run_idx,did_run,is_valid,runtime,num_threads
"#include <hpx/hpx_main.hpp>\n\n/* Return the number of vertices in the largest component of the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint largestComponent(std::vector<int> const& A, size_t N) {",16_graph_largest_component,graph,cpp,hpx,0.2,0.95,True,2048,False,"{\n    if (N == 0) return 0;\n\n    // Disjoint-set with atomic parents/ranks and per-root mutexes for safe unions\n    std::vector<std::atomic<std::size_t>> parent(N), rank(N);\n    std::vector<std::mutex> mtx(N);\n    for (std::size_t i = 0; i < N; ++i) {\n        parent[i].store(i, std::memory_order_relaxed);\n        rank[i].store(0, std::memory_order_relaxed);\n    }\n\n    auto find_root = [&](std::size_t x) {\n        // Non-recursive find without compression (compression later)\n        while (true) {\n            std::size_t p = parent[x].load(std::memory_order_acquire);\n            if (p == x) return x;\n            x = p;\n        }\n    };\n\n    auto unite = [&](std::size_t u, std::size_t v) {\n        while (true) {\n            std::size_t ru = find_root(u);\n            std::size_t rv = find_root(v);\n            if (ru == rv) return;\n\n            std::size_t a = std::min(ru, rv);\n            std::size_t b = std::max(ru, rv);\n\n            std::unique_lock<std::mutex> la(mtx[a]);\n            std::unique_lock<std::mutex> lb(mtx[b]);\n\n            // Validate roots are still roots after locking\n            if (parent[ru].load(std::memory_order_acquire) != ru ||\n                parent[rv].load(std::memory_order_acquire) != rv) {\n                continue; // retry\n            }\n\n            auto ra = rank[ru].load(std::memory_order_relaxed);\n            auto rb = rank[rv].load(std::memory_order_relaxed);\n\n            if (ra < rb) {\n                parent[ru].store(rv, std::memory_order_release);\n            } else if (ra > rb) {\n                parent[rv].store(ru, std::memory_order_release);\n            } else {\n                parent[rv].store(ru, std::memory_order_release);\n                rank[ru].store(ra + 1, std::memory_order_relaxed);\n            }\n            return;\n        }\n    };\n\n    // Parallel over rows; union edges in upper triangle\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        const std::size_t base = i * N;\n        for (std::size_t j = i + 1; j < N; ++j) {\n            if (A[base + j]) {\n                unite(i, j);\n            }\n        }\n    });\n\n    // Parallel path compression\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        std::size_t r = find_root(i);\n        parent[i].store(r, std::memory_order_release);\n    });\n\n    // Count component sizes in parallel\n    std::vector<std::atomic<std::size_t>> counts(N);\n    for (std::size_t i = 0; i < N; ++i) counts[i].store(0, std::memory_order_relaxed);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        std::size_t r = parent[i].load(std::memory_order_acquire);\n        counts[r].fetch_add(1, std::memory_order_acq_rel);\n    });\n\n    // Find maximum\n    std::size_t best = 0;\n    for (std::size_t i = 0; i < N; ++i) {\n        best = std::max(best, counts[i].load(std::memory_order_acquire));\n    }\n    return static_cast<int>(best);\n}",False,True,,58,N/A,,,,,11.999013423919678,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Return the number of vertices in the largest component of the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint largestComponent(std::vector<int> const& A, size_t N) {",16_graph_largest_component,graph,cpp,hpx,0.2,0.95,True,2048,False,"int largestComponent(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n    UnionFind uf(N);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        std::size_t base = i * N;\n        for (std::size_t j = i + 1; j < N; ++j) {\n            if (A[base + j]) {\n                uf.unite(i, j);\n            }\n        }\n    });\n\n    // Find roots in parallel\n    std::vector<std::size_t> roots(N);\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        roots[i] = uf.find(i);\n    });\n\n    // Count component sizes\n    std::vector<hpx::atomic<std::size_t>> counts(N);\n    for (std::size_t i = 0; i < N; ++i) counts[i].store(0, std::memory_order_relaxed);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        counts[roots[i]].fetch_add(1, std::memory_order_relaxed);\n    });\n\n    std::size_t max_sz = 0;\n    for (std::size_t i = 0; i < N; ++i) {\n        max_sz = std::max(max_sz, counts[i].load(std::memory_order_relaxed));\n    }\n    return static_cast<int>(max_sz);\n}",False,True,,59,N/A,,,,,12.874347686767578,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Return the number of vertices in the largest component of the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint largestComponent(std::vector<int> const& A, size_t N) {",16_graph_largest_component,graph,cpp,hpx,0.2,0.95,True,2048,False,"int largestComponent(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    // Disjoint-set (Union-Find) with concurrent unions\n    struct DSU {\n        std::vector<std::atomic<int>> parent;\n        std::vector<std::atomic<int>> rank_;\n        std::vector<hpx::lcos::local::spinlock> locks;\n\n        DSU(size_t n)\n            : parent(n), rank_(n), locks(n) {\n            for (size_t i = 0; i < n; ++i) {\n                parent[i].store(static_cast<int>(i), std::memory_order_relaxed);\n                rank_[i].store(0, std::memory_order_relaxed);\n            }\n        }\n\n        int find(int x) const {\n            // Non-recursive find without path compression (lock-free reads)\n            int p = parent[x].load(std::memory_order_acquire);\n            while (p != x) {\n                x = p;\n                p = parent[x].load(std::memory_order_acquire);\n            }\n            return x;\n        }\n\n        void unite(int a, int b) {\n            for (;;) {\n                int ra = find(a);\n                int rb = find(b);\n                if (ra == rb) return;\n\n                int lo = std::min(ra, rb);\n                int hi = std::max(ra, rb);\n\n                // Lock roots in a fixed order to avoid deadlocks\n                std::scoped_lock<hpx::lcos::local::spinlock,\n                                 hpx::lcos::local::spinlock> g(locks[lo], locks[hi]);\n\n                // Re-validate roots after locking\n                int rra = find(a);\n                int rrb = find(b);\n                if (rra == rrb) return;\n                ra = rra; rb = rrb;\n                if (ra == rb) return;\n\n                // Union by rank\n                int rra_rank = rank_[ra].load(std::memory_order_relaxed);\n                int rrb_rank = rank_[rb].load(std::memory_order_relaxed);\n                if (rra_rank < rrb_rank) {\n                    parent[ra].store(rb, std::memory_order_release);\n                } else if (rra_rank > rrb_rank) {\n                    parent[rb].store(ra, std::memory_order_release);\n                } else {\n                    parent[rb].store(ra, std::memory_order_release);\n                    rank_[ra].store(rra_rank + 1, std::memory_order_relaxed);\n                }\n                return;\n            }\n        }\n    };\n\n    DSU dsu(N);\n\n    // Parallelize over rows; process only upper triangle (i < j)\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        size_t base = i * N;\n        for (size_t j = i + 1; j < N; ++j) {\n            if (A[base + j]) {\n                dsu.unite(static_cast<int>(i), static_cast<int>(j));\n            }\n        }\n    });\n\n    // Count component sizes in parallel\n    std::vector<std::atomic<int>> counts(N);\n    for (size_t i = 0; i < N; ++i) counts[i].store(0, std::memory_order_relaxed);\n\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t v) {\n        int r = dsu.find(static_cast<int>(v));\n        counts[r].fetch_add(1, std::memory_order_relaxed);\n    });\n\n    // Reduce to max\n    int best = 0;\n    for (size_t i = 0; i < N; ++i) {\n        int c = counts[i].load(std::memory_order_relaxed);\n        if (",False,True,,60,N/A,,,,,14.943275213241577,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Return the number of vertices in the largest component of the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint largestComponent(std::vector<int> const& A, size_t N) {",16_graph_largest_component,graph,cpp,hpx,0.2,0.95,True,2048,False,"int largestComponent(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    // Disjoint set (union-find) with per-root spinlocks\n    std::vector<std::size_t> parent(N);\n    std::vector<unsigned> rank(N, 0);\n    std::vector<hpx::spinlock> locks(N);\n\n    auto find = [&](std::size_t x) {\n        // Iterative find without path compression (safe with concurrent unions guarded by locks)\n        while (parent[x] != x) x = parent[x];\n        return x;\n    };\n\n    for (std::size_t i = 0; i < N; ++i) parent[i] = i;\n\n    // Parallel union over upper triangle edges\n    auto first = hpx::util::make_counting_iterator<std::size_t>(0);\n    auto last  = hpx::util::make_counting_iterator<std::size_t>(N);\n    hpx::for_each(hpx::execution::par, first, last, [&](std::size_t i) {\n        const std::size_t row_off = i * N;\n        for (std::size_t j = i + 1; j < N; ++j) {\n            if (A[row_off + j] == 0) continue;\n\n            // Union(i, j)\n            while (true) {\n                std::size_t ri = find(i);\n                std::size_t rj = find(j);\n                if (ri == rj) break;\n\n                // Lock in address order to avoid deadlock\n                std::size_t a = std::min(ri, rj);\n                std::size_t b = std",False,True,,61,N/A,,,,,18.854883670806885,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Return the number of vertices in the largest component of the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint largestComponent(std::vector<int> const& A, size_t N) {",16_graph_largest_component,graph,cpp,hpx,0.2,0.95,True,2048,False,"int largestComponent(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    // Collect edges in parallel (upper triangle j>i)\n    size_t P = hpx::get_num_worker_threads();\n    std::vector<std::vector<std::pair<int,int>>> buckets(P);\n\n    std::vector<size_t> rows(N);\n    std::iota(rows.begin(), rows.end(), 0);\n\n    hpx::for_each(hpx::execution::par, rows.begin(), rows.end(),\n        [&](size_t i) {\n            auto tid = hpx::get_worker_thread_num();\n            auto& vec = buckets[tid];\n            vec.reserve(vec.size() + (N - (i + 1)));\n            size_t base = i * N;\n            for (size_t j = i + 1; j < N; ++j) {\n                if (A[base + j]) vec.emplace_back(static_cast<int>(i), static_cast<int>(j));\n            }\n        });\n\n    // Flatten edges\n    std::vector<std::pair<int,int>> edges;\n    size_t total = 0;\n    for (auto const& b : buckets) total += b.size();\n    edges.reserve(total);\n    for (auto& b : buckets) {\n        edges.insert(edges.end(), b.begin(), b.end());\n        b.clear();\n    }\n\n    // Disjoint-set union (sequential)\n    std::vector<int> parent(N), size(N, 1);\n    std::i",False,True,,62,N/A,,,,,15.712827920913696,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Return the number of vertices in the largest component of the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint largestComponent(std::vector<int> const& A, size_t N) {",16_graph_largest_component,graph,cpp,hpx,0.2,0.95,True,2048,False,"int largestComponent(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<std::atomic<int>> parent(N);\n    std::vector<std::atomic<int>> rankv(N);\n    for (size_t i = 0; i < N; ++i) {\n        parent[i].store(int(i), std::memory_order_relaxed);\n        rankv[i].store(0, std::memory_order_relaxed);\n    }\n\n    auto find_root = [&](int x) {\n        int x0 = x;\n        int p = parent[x].load(std::memory_order_relaxed);\n        while (p != x) {\n            x = p;\n            p = parent[x].load(std::memory_order_relaxed);\n        }\n        int root = x;\n        x = x0;\n        while ((p = parent[x].load(std::memory_order_relaxed)) != root) {\n            parent[x].compare_exchange_strong(p, root, std::memory_order_relaxed);\n            x = p;\n        }\n        return root;\n    };\n\n    auto unite = [&](int a, int b) {\n        for (;;) {\n            int ra = find_root(a);\n            int rb = find_root(b);\n            if (ra == rb) return;\n\n            int rra = rankv[ra].load(std::memory_order_relaxed);\n            int rrb = rankv[rb].load(std::memory_order_relaxed);\n            if (rra < rrb) std::swap(ra, rb);\n\n            int expected = rb;\n            if (parent[rb].compare_exchange_strong(expected, ra, std::memory_order_relaxed)) {\n                if (rra == rrb) {\n                    rankv[ra].fetch_add(1, std::memory_order_relaxed);\n                }\n                return;\n            }\n            // else: another thread raced; retry\n        }\n    };\n\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        size_t base = i * N;\n        for (size_t j = i + 1; j < N; ++j) {\n            if (A[base + j]) unite(int(i), int(j));\n        }\n    });\n\n    std::vector<int> roots(N);\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        roots[i] = find_root(int(i));\n    });\n\n    hpx::sort(hpx::execution::par, roots.begin(), roots.end());\n\n    int best = 0, cur = 0;\n    for (size_t i = 0; i < N; ++i) {\n        if (i == 0 || roots[i] != roots[i - 1]) {\n            best = std::max(best, cur);\n            cur = 1;\n        } else {\n            ++cur;\n        }\n    }\n    best = std::max(best, cur);\n    return best;\n}",True,True,0.0750617852,63,N/A,,,,,11.395414352416992,0.0,True,True,0.055909987,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the number of vertices in the largest component of the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint largestComponent(std::vector<int> const& A, size_t N) {",16_graph_largest_component,graph,cpp,hpx,0.2,0.95,True,2048,False,"int largestComponent(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<std::atomic<int>> parent(N);\n    std::vector<std::atomic<int>> rankv(N);\n    for (size_t i = 0; i < N; ++i) {\n        parent[i].store(int(i), std::memory_order_relaxed);\n        rankv[i].store(0, std::memory_order_relaxed);\n    }\n\n    auto find_root = [&](int x) {\n        int x0 = x;\n        int p = parent[x].load(std::memory_order_relaxed);\n        while (p != x) {\n            x = p;\n            p = parent[x].load(std::memory_order_relaxed);\n        }\n        int root = x;\n        x = x0;\n        while ((p = parent[x].load(std::memory_order_relaxed)) != root) {\n            parent[x].compare_exchange_strong(p, root, std::memory_order_relaxed);\n            x = p;\n        }\n        return root;\n    };\n\n    auto unite = [&](int a, int b) {\n        for (;;) {\n            int ra = find_root(a);\n            int rb = find_root(b);\n            if (ra == rb) return;\n\n            int rra = rankv[ra].load(std::memory_order_relaxed);\n            int rrb = rankv[rb].load(std::memory_order_relaxed);\n            if (rra < rrb) std::swap(ra, rb);\n\n            int expected = rb;\n            if (parent[rb].compare_exchange_strong(expected, ra, std::memory_order_relaxed)) {\n                if (rra == rrb) {\n                    rankv[ra].fetch_add(1, std::memory_order_relaxed);\n                }\n                return;\n            }\n            // else: another thread raced; retry\n        }\n    };\n\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        size_t base = i * N;\n        for (size_t j = i + 1; j < N; ++j) {\n            if (A[base + j]) unite(int(i), int(j));\n        }\n    });\n\n    std::vector<int> roots(N);\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        roots[i] = find_root(int(i));\n    });\n\n    hpx::sort(hpx::execution::par, roots.begin(), roots.end());\n\n    int best = 0, cur = 0;\n    for (size_t i = 0; i < N; ++i) {\n        if (i == 0 || roots[i] != roots[i - 1]) {\n            best = std::max(best, cur);\n            cur = 1;\n        } else {\n            ++cur;\n        }\n    }\n    best = std::max(best, cur);\n    return best;\n}",True,True,0.0750617852,63,N/A,,,,,11.395414352416992,1.0,False,,,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the number of vertices in the largest component of the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint largestComponent(std::vector<int> const& A, size_t N) {",16_graph_largest_component,graph,cpp,hpx,0.2,0.95,True,2048,False,"int largestComponent(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<std::atomic<int>> parent(N);\n    std::vector<std::atomic<int>> rankv(N);\n    for (size_t i = 0; i < N; ++i) {\n        parent[i].store(int(i), std::memory_order_relaxed);\n        rankv[i].store(0, std::memory_order_relaxed);\n    }\n\n    auto find_root = [&](int x) {\n        int x0 = x;\n        int p = parent[x].load(std::memory_order_relaxed);\n        while (p != x) {\n            x = p;\n            p = parent[x].load(std::memory_order_relaxed);\n        }\n        int root = x;\n        x = x0;\n        while ((p = parent[x].load(std::memory_order_relaxed)) != root) {\n            parent[x].compare_exchange_strong(p, root, std::memory_order_relaxed);\n            x = p;\n        }\n        return root;\n    };\n\n    auto unite = [&](int a, int b) {\n        for (;;) {\n            int ra = find_root(a);\n            int rb = find_root(b);\n            if (ra == rb) return;\n\n            int rra = rankv[ra].load(std::memory_order_relaxed);\n            int rrb = rankv[rb].load(std::memory_order_relaxed);\n            if (rra < rrb) std::swap(ra, rb);\n\n            int expected = rb;\n            if (parent[rb].compare_exchange_strong(expected, ra, std::memory_order_relaxed)) {\n                if (rra == rrb) {\n                    rankv[ra].fetch_add(1, std::memory_order_relaxed);\n                }\n                return;\n            }\n            // else: another thread raced; retry\n        }\n    };\n\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        size_t base = i * N;\n        for (size_t j = i + 1; j < N; ++j) {\n            if (A[base + j]) unite(int(i), int(j));\n        }\n    });\n\n    std::vector<int> roots(N);\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        roots[i] = find_root(int(i));\n    });\n\n    hpx::sort(hpx::execution::par, roots.begin(), roots.end());\n\n    int best = 0, cur = 0;\n    for (size_t i = 0; i < N; ++i) {\n        if (i == 0 || roots[i] != roots[i - 1]) {\n            best = std::max(best, cur);\n            cur = 1;\n        } else {\n            ++cur;\n        }\n    }\n    best = std::max(best, cur);\n    return best;\n}",True,True,0.0750617852,63,N/A,,,,,11.395414352416992,2.0,False,,,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the number of vertices in the largest component of the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint largestComponent(std::vector<int> const& A, size_t N) {",16_graph_largest_component,graph,cpp,hpx,0.2,0.95,True,2048,False,"int largestComponent(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<std::atomic<int>> parent(N);\n    std::vector<std::atomic<int>> rankv(N);\n    for (size_t i = 0; i < N; ++i) {\n        parent[i].store(int(i), std::memory_order_relaxed);\n        rankv[i].store(0, std::memory_order_relaxed);\n    }\n\n    auto find_root = [&](int x) {\n        int x0 = x;\n        int p = parent[x].load(std::memory_order_relaxed);\n        while (p != x) {\n            x = p;\n            p = parent[x].load(std::memory_order_relaxed);\n        }\n        int root = x;\n        x = x0;\n        while ((p = parent[x].load(std::memory_order_relaxed)) != root) {\n            parent[x].compare_exchange_strong(p, root, std::memory_order_relaxed);\n            x = p;\n        }\n        return root;\n    };\n\n    auto unite = [&](int a, int b) {\n        for (;;) {\n            int ra = find_root(a);\n            int rb = find_root(b);\n            if (ra == rb) return;\n\n            int rra = rankv[ra].load(std::memory_order_relaxed);\n            int rrb = rankv[rb].load(std::memory_order_relaxed);\n            if (rra < rrb) std::swap(ra, rb);\n\n            int expected = rb;\n            if (parent[rb].compare_exchange_strong(expected, ra, std::memory_order_relaxed)) {\n                if (rra == rrb) {\n                    rankv[ra].fetch_add(1, std::memory_order_relaxed);\n                }\n                return;\n            }\n            // else: another thread raced; retry\n        }\n    };\n\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        size_t base = i * N;\n        for (size_t j = i + 1; j < N; ++j) {\n            if (A[base + j]) unite(int(i), int(j));\n        }\n    });\n\n    std::vector<int> roots(N);\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        roots[i] = find_root(int(i));\n    });\n\n    hpx::sort(hpx::execution::par, roots.begin(), roots.end());\n\n    int best = 0, cur = 0;\n    for (size_t i = 0; i < N; ++i) {\n        if (i == 0 || roots[i] != roots[i - 1]) {\n            best = std::max(best, cur);\n            cur = 1;\n        } else {\n            ++cur;\n        }\n    }\n    best = std::max(best, cur);\n    return best;\n}",True,True,0.0750617852,63,N/A,,,,,11.395414352416992,3.0,False,,,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the number of vertices in the largest component of the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint largestComponent(std::vector<int> const& A, size_t N) {",16_graph_largest_component,graph,cpp,hpx,0.2,0.95,True,2048,False,"int largestComponent(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<std::atomic<int>> parent(N);\n    std::vector<std::atomic<int>> rankv(N);\n    for (size_t i = 0; i < N; ++i) {\n        parent[i].store(int(i), std::memory_order_relaxed);\n        rankv[i].store(0, std::memory_order_relaxed);\n    }\n\n    auto find_root = [&](int x) {\n        int x0 = x;\n        int p = parent[x].load(std::memory_order_relaxed);\n        while (p != x) {\n            x = p;\n            p = parent[x].load(std::memory_order_relaxed);\n        }\n        int root = x;\n        x = x0;\n        while ((p = parent[x].load(std::memory_order_relaxed)) != root) {\n            parent[x].compare_exchange_strong(p, root, std::memory_order_relaxed);\n            x = p;\n        }\n        return root;\n    };\n\n    auto unite = [&](int a, int b) {\n        for (;;) {\n            int ra = find_root(a);\n            int rb = find_root(b);\n            if (ra == rb) return;\n\n            int rra = rankv[ra].load(std::memory_order_relaxed);\n            int rrb = rankv[rb].load(std::memory_order_relaxed);\n            if (rra < rrb) std::swap(ra, rb);\n\n            int expected = rb;\n            if (parent[rb].compare_exchange_strong(expected, ra, std::memory_order_relaxed)) {\n                if (rra == rrb) {\n                    rankv[ra].fetch_add(1, std::memory_order_relaxed);\n                }\n                return;\n            }\n            // else: another thread raced; retry\n        }\n    };\n\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        size_t base = i * N;\n        for (size_t j = i + 1; j < N; ++j) {\n            if (A[base + j]) unite(int(i), int(j));\n        }\n    });\n\n    std::vector<int> roots(N);\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        roots[i] = find_root(int(i));\n    });\n\n    hpx::sort(hpx::execution::par, roots.begin(), roots.end());\n\n    int best = 0, cur = 0;\n    for (size_t i = 0; i < N; ++i) {\n        if (i == 0 || roots[i] != roots[i - 1]) {\n            best = std::max(best, cur);\n            cur = 1;\n        } else {\n            ++cur;\n        }\n    }\n    best = std::max(best, cur);\n    return best;\n}",True,True,0.0750617852,63,N/A,,,,,11.395414352416992,4.0,False,,,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the number of vertices in the largest component of the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint largestComponent(std::vector<int> const& A, size_t N) {",16_graph_largest_component,graph,cpp,hpx,0.2,0.95,True,2048,False,"int largestComponent(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<int> parent(N);\n    std::vector<int> rank_(N, 0);\n    std::vector<hpx::lcos::local::spinlock> locks(N);\n\n    for (size_t i = 0; i < N; ++i) parent[i] = static_cast<int>(i);\n\n    auto find_rep = [&](int u) {\n        while (parent[u] != u) {\n            u = parent[u];\n        }\n        return u;\n    };\n\n    auto unite = [&](int u, int v) {\n        for (;;) {\n            int ru = find_rep(u);\n            int rv = find_rep(v);\n            if (ru == rv) return;\n\n            int a = std::min(ru, rv);\n            int b = std::max(ru, rv);\n\n            std::unique_lock<hpx::lcos::local::spinlock> la(locks[a]);\n            std::unique_lock<hpx::lcos::local::spinlock> lb(locks[b]);\n\n            // Re-validate representatives under lock\n            if (parent[ru] != ru || parent[rv] != rv) continue;\n\n            if (ru == rv) return;\n\n            if (rank_[ru] < rank_[rv]) {\n                parent[ru] = rv;\n            } else if (rank_[ru] > rank_[rv]) {\n                parent[rv] = ru;\n            } else {\n                parent[rv] = ru;\n                ++rank_[ru];\n            }\n            return;\n        }\n    };\n\n    // Union all edges in parallel (upper triangle only)\n    hpx::for_loop(hpx::execution::par, size_t(0), N * N, [&](size_t idx) {\n        size_t i = idx / N;\n        size_t j = idx % N;\n        if (i < j && A[idx]) {\n            unite(static_cast<int>(i), static_cast<int>(j));\n        }\n    });\n\n    // Count component sizes\n    std::vector<std::atomic<size_t>> counts(N);\n    for (size_t i = 0; i < N; ++i) counts[i].store(0, std::memory_order_relaxed);\n\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t v) {\n        int r = find_rep(static_cast<int>(v));\n        counts[r].fetch_add(1, std::memory_order_relaxed);\n    });\n\n    size_t best = 0;\n    for (size_t i = 0; i < N; ++i) {\n        best = std::max(best, counts[i].load(std::memory_order_relaxed));\n    }\n    return static_cast<int>(best);\n}",True,True,0.0699833616,64,N/A,,,,,13.52220344543457,0.0,True,True,0.1137894602,1.0
