prompt,name,problem_type,language,parallelism_model,temperature,top_p,do_sample,max_new_tokens,prompted,generated_output,did_build,is_source_valid,best_sequential_runtime,output_idx,virtual_memory_used,max_gpu_memory_usage,max_gpu_utilization,average_gpu_memory_usage,average_gpu_utilization,generation_times,run_idx,did_run,is_valid,runtime,num_threads
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i * N + j] == 1) {\n                    ++count;\n                }\n            }\n        }\n        return count;\n}",False,False,,63,-1314816,13737.0,0.94,13737.0,0.835,4.088009595870972,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int edgeCount = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i * N + j] == 1) {\n                    edgeCount++;\n                }\n            }\n        }\n        return edgeCount;\n}",False,False,,64,470204416,13737.0,0.94,13737.0,0.47,4.089923620223999,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for(size_t i = 0; i < N; ++i) {\n            for(size_t j = 0; j < N; ++j) {\n                if(A[i*N + j] == 1) {\n                    ++count;\n                }\n            }\n        }\n        return count;\n}",False,False,,65,7168000,13737.0,0.94,13737.0,0.715,4.117995023727417,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        // Initialize the edge count to 0\n        int edgeCount = 0;\n\n        // Use HPX to parallelize the computation\n        hpx::parallel::for_loop(hpx::parallel::execution::par, 0, N, [&](int i) {\n            for (int j = 0; j < N; ++j) {\n                // If there is an edge from i to j, increment the edge count\n                if (A[i * N + j] == 1) {\n                    ++edgeCount;\n                }\n            }\n        });\n\n        return edgeCount;\n}",False,True,,66,-3768320,13737.0,0.94,13737.0,0.7649999999999999,4.088939189910889,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        // Initialize the HPX execution environment\n        hpx::init(nullptr, argc, argv);\n\n        // Create a vector of indices\n        std::vector<size_t> indices(N);\n        std::iota(indices.begin(), indices.end(), 0);\n\n        // Create a vector of edges\n        std::vector<int> edges;\n\n        // Parallelize the loop over the indices\n        hpx::parallel::for_loop(\n            hpx::parallel::execution::par,\n            0,\n            N,\n            [&](size_t i) {\n                for (size_t j = 0; j < N; ++j) {\n                    if (A[i * N + j] == 1) {\n                        edges.push_back(i);\n                        edges.push_back(j);\n                    }\n                }\n            }\n        );\n\n        // Shutdown the HPX execution environment\n        hpx::finalize();\n\n        // Return the size of the edges vector\n        return edges.size() / 2;\n}",False,True,,67,-562204672,13737.0,0.94,13737.0,0.94,6.126044988632202,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for(size_t i = 0; i < N; ++i) {\n            for(size_t j = 0; j < N; ++j) {\n                if(A[i*N + j] == 1) {\n                    count++;\n                }\n            }\n        }\n        return count;\n}",False,False,,68,43053056,13737.0,0.93,13737.0,0.65,4.0907557010650635,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i * N + j] == 1) {\n                    ++count;\n                }\n            }\n        }\n        return count;\n}",False,False,,69,3543040,13737.0,0.94,13737.0,0.9099999999999999,4.087399005889893,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i*N + j] == 1) {\n                    ++count;\n                }\n            }\n        }\n        return count;\n}",False,False,,70,827392,13737.0,0.94,13737.0,0.6,4.090611934661865,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i*N + j] == 1) {\n                    ++count;\n                }\n            }\n        }\n        return count;\n}",False,False,,71,6021120,13737.0,0.94,13737.0,0.76,4.0848164558410645,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i*N + j] == 1) {\n                    count++;\n                }\n            }\n        }\n        return count;\n}",False,False,,72,-6246400,13737.0,0.94,13737.0,0.47,4.086843252182007,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i*N + j] == 1) {\n                    count++;\n                }\n            }\n        }\n        return count;\n}",False,False,,73,-991232,13737.0,0.94,13737.0,0.615,4.085958003997803,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int edgeCount = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i * N + j] == 1) {\n                    edgeCount++;\n                }\n            }\n        }\n        return edgeCount;\n}",False,False,,74,-47915008,13737.0,0.94,13737.0,0.47,4.086071252822876,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for(size_t i = 0; i < N; ++i) {\n            for(size_t j = 0; j < N; ++j) {\n                if(A[i*N + j] == 1) {\n                    count++;\n                }\n            }\n        }\n        return count;\n}",False,False,,75,59682816,13737.0,0.94,13737.0,0.47,4.086028814315796,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i*N + j] == 1) {\n                    count++;\n                }\n            }\n        }\n        return count;\n}",False,False,,76,9277440,13737.0,0.94,13737.0,0.94,4.088621377944946,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        // Initialize the HPX runtime\n        hpx::init(nullptr, argc, argv);\n\n        // Create a vector of indices for the rows\n        std::vector<size_t> indices(N);\n        std::iota(indices.begin(), indices.end(), 0);\n\n        // Create a vector of tasks\n        std::vector<hpx::future<int>> futures;\n\n        // For each row, create a task to count the number of edges\n        for (size_t i = 0; i < N; ++i) {\n            futures.push_back(hpx::async([&A, i]() {\n                int count = 0;\n                for (size_t j = 0; j < N; ++j) {\n                    if (A[i * N + j] == 1) {\n                        ++count;\n                    }\n                }\n                return count;\n            }));\n        }\n\n        // Wait for all tasks to complete and accumulate the results\n        int total = 0;\n        for (auto& future : futures) {\n            total += future.get();\n        }\n\n        // Shutdown the HPX runtime\n        hpx::finalize();\n\n        return total;\n}",False,True,,77,-888832,13737.0,0.94,13737.0,0.8166666666666665,6.124583005905151,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i*N + j] == 1) {\n                    count++;\n                }\n            }\n        }\n        return count;\n}",False,False,,78,-12763136,13737.0,0.94,13737.0,0.47,4.13945460319519,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i*N + j] == 1) {\n                    count++;\n                }\n            }\n        }\n        return count;\n}",False,False,,79,5079040,13737.0,0.94,13737.0,0.6799999999999999,4.089007377624512,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for(size_t i = 0; i < N; ++i) {\n            for(size_t j = 0; j < N; ++j) {\n                if(A[i*N + j] == 1) {\n                    count++;\n                }\n            }\n        }\n        return count;\n}",False,False,,80,-46456832,13737.0,0.94,13737.0,0.9299999999999999,4.09194540977478,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int edgeCount = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i * N + j] == 1) {\n                    edgeCount++;\n                }\n            }\n        }\n        return edgeCount;\n}",False,False,,81,6627328,13737.0,0.94,13737.0,0.63,4.088932991027832,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i*N + j] == 1) {\n                    count++;\n                }\n            }\n        }\n        return count;\n}",False,False,,82,20275200,13737.0,0.94,13737.0,0.9199999999999999,6.140870809555054,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int edgeCount = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i*N + j] == 1) {\n                    edgeCount++;\n                }\n            }\n        }\n        return edgeCount;\n}",False,False,,83,-12095488,13737.0,0.94,13737.0,0.47,4.085068225860596,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for(size_t i = 0; i < N; ++i) {\n            for(size_t j = 0; j < N; ++j) {\n                if(A[i*N + j] == 1) {\n                    ++count;\n                }\n            }\n        }\n        return count;\n}",False,False,,84,13647872,13737.0,0.94,13737.0,0.855,4.086859226226807,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i * N + j] == 1) {\n                    count++;\n                }\n            }\n        }\n        return count;\n}",False,False,,85,-4890624,13737.0,0.94,13737.0,0.47,4.087027072906494,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i*N + j] == 1) {\n                    count++;\n                }\n            }\n        }\n        return count;\n}",False,False,,86,3530752,13737.0,0.94,13737.0,0.585,4.132959365844727,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int edgeCount = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i * N + j] == 1) {\n                    edgeCount++;\n                }\n            }\n        }\n        return edgeCount;\n}",False,False,,87,-52666368,13737.0,0.94,13737.0,0.47,4.085930824279785,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i*N + j] == 1) {\n                    count++;\n                }\n            }\n        }\n        return count;\n}",False,False,,88,19415040,13737.0,0.94,13737.0,0.47,4.085934162139893,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int edgeCount = 0;\n        for(size_t i = 0; i < N; ++i) {\n            for(size_t j = 0; j < N; ++j) {\n                if(A[i*N + j] == 1) {\n                    edgeCount++;\n                }\n            }\n        }\n        return edgeCount;\n}",False,False,,89,36737024,13737.0,0.93,13737.0,0.53,4.091936111450195,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        // Initialize the HPX runtime\n        hpx::init();\n\n        // Create a vector of indices for the rows\n        std::vector<size_t> indices(N);\n        std::iota(indices.begin(), indices.end(), 0);\n\n        // Create a vector of HPX actions\n        std::vector<hpx::future<int>> futures;\n\n        // For each row, create a HPX action that counts the number of edges\n        for (size_t i = 0; i < N; ++i) {\n            futures.push_back(hpx::async([&A, i, N]() {\n                int count = 0;\n                for (size_t j = 0; j < N; ++j) {\n                    if (A[i * N + j] == 1) {\n                        count++;\n                    }\n                }\n                return count;\n            }));\n        }\n\n        // Wait for all HPX actions to complete and accumulate the results\n        int totalCount = 0;\n        for (auto& future : futures) {\n            totalCount += future.get();\n        }\n\n        // Shutdown the HPX runtime\n        hpx::finalize();\n\n        return totalCount;\n}",False,True,,90,-2203648,13737.0,0.94,13737.0,0.94,6.130019187927246,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for (size_t i = 0; i < N; ++i) {\n            for (size_t j = 0; j < N; ++j) {\n                if (A[i*N + j] == 1) {\n                    count++;\n                }\n            }\n        }\n        return count;\n}",False,False,,91,42229760,13737.0,0.94,13737.0,0.94,6.127923250198364,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of edges in the directed graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A represents a directed graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 6\n*/\nint edgeCount(std::vector<int> const& A, size_t N) {",15_edge_graph_count,graph,cpp,hpx,0.2,0.95,True,2048,False,"int edgeCount(std::vector<int> const& A, size_t N) {\n        \n        int count = 0;\n        for(size_t i = 0; i < N; ++i) {\n            for(size_t j = 0; j < N; ++j) {\n                if(A[i*N + j] == 1) {\n                    ++count;\n                }\n            }\n        }\n        return count;\n}",False,False,,92,-12906496,13737.0,0.94,13737.0,0.47,4.089831590652466,,,,,
